time, min1, min5, min15, min30, h1
2018-06-07 14:21:00,0.0,0.0,0.0,0.0,7.7484915846300515
2018-06-07 14:22:00,0.0,0.0,0.0,0.0,7.7484915846300515
2018-06-07 14:23:00,0.0,0.0,0.0,0.0,7.7484915846300515
2018-06-07 14:24:00,0.0,0.0,0.0,0.0,7.7484915846300515
2018-06-07 14:25:00,0.0,0.0,0.0,0.0,7.7484915846300515
2018-06-07 14:26:00,0.0,0.0,0.0,0.0,7.7484915846300515
2018-06-07 14:27:00,0.0,0.0,0.0,0.0,7.7484915846300515
2018-06-07 14:28:00,0.0,0.0,0.0,0.0,7.7484915846300515
2018-06-07 14:29:00,0.0,0.0,0.0,0.0,7.7484915846300515
2018-06-07 14:30:00,-6.295358649789029,-6.295358649789029,-6.295358649789029,-6.295358649789029,1.940928270042205
2018-06-07 14:31:00,0.0,-6.295358649789029,-6.295358649789029,-6.295358649789029,1.940928270042205
2018-06-07 14:32:00,0.0,-6.295358649789029,-6.295358649789029,-6.295358649789029,1.940928270042205
2018-06-07 14:33:00,0.0,-6.295358649789029,-6.295358649789029,-6.295358649789029,1.940928270042205
2018-06-07 14:34:00,0.0,-6.295358649789029,-6.295358649789029,-6.295358649789029,1.940928270042205
2018-06-07 14:35:00,0.0,0.0,-6.295358649789029,-6.295358649789029,1.940928270042205
2018-06-07 14:36:00,0.0,0.0,-6.295358649789029,-6.295358649789029,1.940928270042205
2018-06-07 14:37:00,0.0,0.0,-6.295358649789029,-6.295358649789029,1.940928270042205
2018-06-07 14:38:00,0.0,0.0,-6.295358649789029,-6.295358649789029,1.940928270042205
2018-06-07 14:39:00,0.0,0.0,-6.295358649789029,-6.295358649789029,1.940928270042205
2018-06-07 14:40:00,0.0,0.0,-6.295358649789029,-6.295358649789029,1.940928270042205
2018-06-07 14:41:00,0.0,0.0,-6.295358649789029,-6.295358649789029,1.940928270042205
2018-06-07 14:42:00,0.0,0.0,-6.295358649789029,-6.295358649789029,-6.295358649789029
2018-06-07 14:43:00,0.0,0.0,-6.295358649789029,-6.295358649789029,-6.295358649789029
2018-06-07 14:44:00,0.0,0.0,-6.295358649789029,-6.295358649789029,-6.295358649789029
2018-06-07 14:45:00,0.0,0.0,0.0,-6.295358649789029,-6.295358649789029
2018-06-07 14:46:00,0.0,0.0,0.0,-6.295358649789029,-6.295358649789029
2018-06-07 14:47:00,0.0,0.0,0.0,-6.295358649789029,-6.295358649789029
2018-06-07 14:48:00,0.0,0.0,0.0,-6.295358649789029,-6.295358649789029
2018-06-07 14:49:00,0.0,0.0,0.0,-6.295358649789029,-6.295358649789029
2018-06-07 14:50:00,0.0,0.0,0.0,-6.295358649789029,-6.295358649789029
2018-06-07 14:51:00,0.0,0.0,0.0,-6.295358649789029,-6.295358649789029
2018-06-07 14:52:00,0.0,0.0,0.0,-6.295358649789029,-6.295358649789029
2018-06-07 14:53:00,0.0,0.0,0.0,-6.295358649789029,-6.295358649789029
2018-06-07 14:54:00,0.0,0.0,0.0,-6.295358649789029,-6.295358649789029
2018-06-07 14:55:00,0.0,0.0,0.0,-6.295358649789029,-6.295358649789029
2018-06-07 14:56:00,0.0,0.0,0.0,-6.295358649789029,-6.295358649789029
2018-06-07 14:57:00,0.0,0.0,0.0,-6.295358649789029,-6.295358649789029
2018-06-07 14:58:00,0.0,0.0,0.0,-6.295358649789029,-6.295358649789029
2018-06-07 14:59:00,0.0,0.0,0.0,-6.295358649789029,-6.295358649789029
2018-06-07 15:00:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:01:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:02:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:03:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:04:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:05:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:06:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:07:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:08:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:09:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:10:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:11:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:12:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:13:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:14:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:15:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:16:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:17:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:18:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:19:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:20:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:21:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:22:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:23:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:24:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:25:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:26:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:27:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:28:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:29:00,0.0,0.0,0.0,0.0,-6.295358649789029
2018-06-07 15:30:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:31:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:32:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:33:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:34:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:35:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:36:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:37:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:38:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:39:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:40:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:41:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:42:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:43:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:44:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:45:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:46:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:47:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:48:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:49:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:50:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:51:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:52:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:53:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:54:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:55:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:56:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:57:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:58:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 15:59:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:00:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:01:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:02:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:03:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:04:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:05:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:06:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:07:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:08:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:09:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:10:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:11:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:12:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:13:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:14:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:15:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:16:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:17:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:18:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:19:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:20:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:21:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:22:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:23:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:24:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:25:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:26:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:27:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:28:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:29:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:30:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:31:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:32:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:33:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:34:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:35:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:36:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:37:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:38:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:39:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:40:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:41:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:42:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:43:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 16:44:00,1.2664555907348676,1.2664555907348676,1.2664555907348676,1.2664555907348676,1.2664555907348676
2018-06-07 16:45:00,-0.01666666666666483,1.249999999999992,1.249999999999992,1.249999999999992,1.249999999999992
2018-06-07 16:46:00,0.0,1.249999999999992,1.249999999999992,1.249999999999992,1.249999999999992
2018-06-07 16:47:00,0.0,1.249999999999992,1.249999999999992,1.249999999999992,1.249999999999992
2018-06-07 16:48:00,0.0,1.249999999999992,1.249999999999992,1.249999999999992,1.249999999999992
2018-06-07 16:49:00,0.0,-0.01666666666666483,1.249999999999992,1.249999999999992,1.249999999999992
2018-06-07 16:50:00,0.0,0.0,1.249999999999992,1.249999999999992,1.249999999999992
2018-06-07 16:51:00,0.0,0.0,1.249999999999992,1.249999999999992,1.249999999999992
2018-06-07 16:52:00,0.0,0.0,1.249999999999992,1.249999999999992,1.249999999999992
2018-06-07 16:53:00,0.0,0.0,1.249999999999992,1.249999999999992,1.249999999999992
2018-06-07 16:54:00,0.0,0.0,1.249999999999992,1.249999999999992,1.249999999999992
2018-06-07 16:55:00,0.0,0.0,1.249999999999992,1.249999999999992,1.249999999999992
2018-06-07 16:56:00,0.0,0.0,1.249999999999992,1.249999999999992,1.249999999999992
2018-06-07 16:57:00,0.0,0.0,1.249999999999992,1.249999999999992,1.249999999999992
2018-06-07 16:58:00,0.0,0.0,1.249999999999992,1.249999999999992,1.249999999999992
2018-06-07 16:59:00,0.0,0.0,-0.01666666666666483,1.249999999999992,1.249999999999992
2018-06-07 17:00:00,0.0,0.0,0.0,1.249999999999992,1.249999999999992
2018-06-07 17:01:00,0.0,0.0,0.0,1.249999999999992,1.249999999999992
2018-06-07 17:02:00,0.0,0.0,0.0,1.249999999999992,1.249999999999992
2018-06-07 17:03:00,0.0,0.0,0.0,1.249999999999992,1.249999999999992
2018-06-07 17:04:00,0.0,0.0,0.0,1.249999999999992,1.249999999999992
2018-06-07 17:05:00,0.0,0.0,0.0,1.249999999999992,1.249999999999992
2018-06-07 17:06:00,0.0,0.0,0.0,1.249999999999992,1.249999999999992
2018-06-07 17:07:00,0.0,0.0,0.0,1.249999999999992,1.249999999999992
2018-06-07 17:08:00,0.0,0.0,0.0,1.249999999999992,1.249999999999992
2018-06-07 17:09:00,0.0,0.0,0.0,1.249999999999992,1.249999999999992
2018-06-07 17:10:00,0.0,0.0,0.0,1.249999999999992,1.249999999999992
2018-06-07 17:11:00,0.0,0.0,0.0,1.249999999999992,1.249999999999992
2018-06-07 17:12:00,0.0,0.0,0.0,1.249999999999992,1.249999999999992
2018-06-07 17:13:00,0.0,0.0,0.0,1.249999999999992,1.249999999999992
2018-06-07 17:14:00,0.0,0.0,0.0,-0.01666666666666483,1.249999999999992
2018-06-07 17:15:00,0.0,0.0,0.0,0.0,1.249999999999992
2018-06-07 17:16:00,0.0,0.0,0.0,0.0,1.249999999999992
2018-06-07 17:17:00,0.0,0.0,0.0,0.0,1.249999999999992
2018-06-07 17:18:00,0.0,0.0,0.0,0.0,1.249999999999992
2018-06-07 17:19:00,0.0,0.0,0.0,0.0,1.249999999999992
2018-06-07 17:20:00,0.0,0.0,0.0,0.0,1.249999999999992
2018-06-07 17:21:00,0.0,0.0,0.0,0.0,1.249999999999992
2018-06-07 17:22:00,0.0,0.0,0.0,0.0,1.249999999999992
2018-06-07 17:23:00,0.0,0.0,0.0,0.0,1.249999999999992
2018-06-07 17:24:00,0.0,0.0,0.0,0.0,1.249999999999992
2018-06-07 17:25:00,0.0,0.0,0.0,0.0,1.249999999999992
2018-06-07 17:26:00,0.0,0.0,0.0,0.0,1.249999999999992
2018-06-07 17:27:00,0.0,0.0,0.0,0.0,1.249999999999992
2018-06-07 17:28:00,-1.557210561949896,-1.557210561949896,-1.557210561949896,-1.557210561949896,-0.2877454299255306
2018-06-07 17:29:00,0.0,-1.557210561949896,-1.557210561949896,-1.557210561949896,-0.2877454299255306
2018-06-07 17:30:00,0.0,-1.557210561949896,-1.557210561949896,-1.557210561949896,-0.2877454299255306
2018-06-07 17:31:00,0.0,-1.557210561949896,-1.557210561949896,-1.557210561949896,-0.2877454299255306
2018-06-07 17:32:00,0.0,-1.557210561949896,-1.557210561949896,-1.557210561949896,-0.2877454299255306
2018-06-07 17:33:00,0.0,0.0,-1.557210561949896,-1.557210561949896,-0.2877454299255306
2018-06-07 17:34:00,0.0,0.0,-1.557210561949896,-1.557210561949896,-0.2877454299255306
2018-06-07 17:35:00,0.0,0.0,-1.557210561949896,-1.557210561949896,-0.2877454299255306
2018-06-07 17:36:00,0.0,0.0,-1.557210561949896,-1.557210561949896,-0.2877454299255306
2018-06-07 17:37:00,0.0,0.0,-1.557210561949896,-1.557210561949896,-0.2877454299255306
2018-06-07 17:38:00,0.0,0.0,-1.557210561949896,-1.557210561949896,-0.2877454299255306
2018-06-07 17:39:00,0.0,0.0,-1.557210561949896,-1.557210561949896,-0.2877454299255306
2018-06-07 17:40:00,0.0,0.0,-1.557210561949896,-1.557210561949896,-0.2877454299255306
2018-06-07 17:41:00,0.0,0.0,-1.557210561949896,-1.557210561949896,-0.2877454299255306
2018-06-07 17:42:00,0.0,0.0,-1.557210561949896,-1.557210561949896,-0.2877454299255306
2018-06-07 17:43:00,0.0,0.0,0.0,-1.557210561949896,-0.2877454299255306
2018-06-07 17:44:00,0.0,0.0,0.0,-1.557210561949896,-1.5741367637102193
2018-06-07 17:45:00,0.0,0.0,0.0,-1.557210561949896,-1.557210561949896
2018-06-07 17:46:00,0.0,0.0,0.0,-1.557210561949896,-1.557210561949896
2018-06-07 17:47:00,0.0,0.0,0.0,-1.557210561949896,-1.557210561949896
2018-06-07 17:48:00,0.0,0.0,0.0,-1.557210561949896,-1.557210561949896
2018-06-07 17:49:00,0.0,0.0,0.0,-1.557210561949896,-1.557210561949896
2018-06-07 17:50:00,0.0,0.0,0.0,-1.557210561949896,-1.557210561949896
2018-06-07 17:51:00,0.0,0.0,0.0,-1.557210561949896,-1.557210561949896
2018-06-07 17:52:00,0.0,0.0,0.0,-1.557210561949896,-1.557210561949896
2018-06-07 17:53:00,0.0,0.0,0.0,-1.557210561949896,-1.557210561949896
2018-06-07 17:54:00,0.0,0.0,0.0,-1.557210561949896,-1.557210561949896
2018-06-07 17:55:00,0.0,0.0,0.0,-1.557210561949896,-1.557210561949896
2018-06-07 17:56:00,0.0,0.0,0.0,-1.557210561949896,-1.557210561949896
2018-06-07 17:57:00,0.0,0.0,0.0,-1.557210561949896,-1.557210561949896
2018-06-07 17:58:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 17:59:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:00:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:01:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:02:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:03:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:04:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:05:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:06:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:07:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:08:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:09:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:10:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:11:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:12:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:13:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:14:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:15:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:16:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:17:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:18:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:19:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:20:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:21:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:22:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:23:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:24:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:25:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:26:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:27:00,0.0,0.0,0.0,0.0,-1.557210561949896
2018-06-07 18:28:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:29:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:30:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:31:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:32:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:33:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:34:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:35:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:36:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:37:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:38:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:39:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:40:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:41:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:42:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:43:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:44:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:45:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:46:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:47:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:48:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:49:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:50:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:51:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:52:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:53:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:54:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:55:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:56:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:57:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:58:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 18:59:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:00:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:01:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:02:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:03:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:04:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:05:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:06:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:07:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:08:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:09:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:10:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:11:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:12:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:13:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:14:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:15:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:16:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:17:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:18:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:19:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:20:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:21:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:22:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:23:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:24:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:25:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:26:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:27:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:28:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:29:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:30:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:31:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:32:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:33:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:34:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:35:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:36:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:37:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:38:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:39:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:40:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:41:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:42:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:43:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:44:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:45:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:46:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:47:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:48:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:49:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:50:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:51:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:52:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:53:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:54:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:55:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:56:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:57:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:58:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 19:59:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:00:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:01:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:02:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:03:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:04:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:05:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:06:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:07:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:08:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:09:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:10:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:11:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:12:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:13:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:14:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:15:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:16:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:17:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:18:00,0.0,0.0,0.0,0.0,0.0
2018-06-07 20:19:00,-12.340749191861562,-12.340749191861562,-12.340749191861562,-12.340749191861562,-12.340749191861562
2018-06-07 20:20:00,0.0,-12.340749191861562,-12.340749191861562,-12.340749191861562,-12.340749191861562
2018-06-07 20:21:00,0.0,-12.340749191861562,-12.340749191861562,-12.340749191861562,-12.340749191861562
2018-06-07 20:22:00,0.0,-12.340749191861562,-12.340749191861562,-12.340749191861562,-12.340749191861562
2018-06-07 20:23:00,0.0,-12.340749191861562,-12.340749191861562,-12.340749191861562,-12.340749191861562
2018-06-07 20:24:00,0.0,0.0,-12.340749191861562,-12.340749191861562,-12.340749191861562
2018-06-07 20:25:00,0.0,0.0,-12.340749191861562,-12.340749191861562,-12.340749191861562
2018-06-07 20:26:00,0.0,0.0,-12.340749191861562,-12.340749191861562,-12.340749191861562
2018-06-07 20:27:00,0.0,0.0,-12.340749191861562,-12.340749191861562,-12.340749191861562
2018-06-07 20:28:00,0.0,0.0,-12.340749191861562,-12.340749191861562,-12.340749191861562
2018-06-07 20:29:00,0.0,0.0,-12.340749191861562,-12.340749191861562,-12.340749191861562
